DCSP Zone,Zone,DCSP Code,DCSP Name,Stop ID,Stop Name,Type,Priority,Leg Dist (km),Cumul. Dist (km),Action,Parcels,Truck ID,Load %,Cumul Parcels
DCSP-SPTN,East,SPTN,Pattanakarn,RTSP002578,â¡à¿Ãª -ÃÒÁ¤ÓáË§ 139,RTSP,3 - RTSP,0.76,50.12,PICKUP,10,SPTN-T10,6%,1227
DCSP-SPTN,East,SPTN,Pattanakarn,RTSP005239,Big C Mini Ë¹Í§ä¼è¡ÅÒ§´Í¹ ªÅºØÃÕ),RTSP,3 - RTSP,6.08,56.2,PICKUP,15,SPTN-T10,9%,1242
DCSP-SPTN,East,SPTN,Pattanakarn,RTSP001137,·çÍ»Êìà´ÅÕè ¾ÃÐÃÒÁ9«ÍÂ49,RTSP,3 - RTSP,0.39,56.59,PICKUP,10,SPTN-T10,6%,1252
DCSP-SPTN,East,SPTN,Pattanakarn,RTSP004279,â¡à¿Ãª -¾ÃÐÃÒÁ9,RTSP,3 - RTSP,0.49,57.07,PICKUP,45,SPTN-T10,28%,1297
DCSP-SPTN,East,SPTN,Pattanakarn,RTSP001947,à¨ÁÒÃì· âÅµÑÊ¾Ñ²¹Ò¡ÒÃ ªÑé¹1,RTSP,3 - RTSP,0.94,58.01,PICKUP,56,SPTN-T10,35%,1353
DCSP-SPTN,East,SPTN,Pattanakarn,RTSP003094,âÅµÑÊ Dept Store -¾Ñ²¹Ò¡ÒÃ,RTSP,3 - RTSP,0.02,58.03,PICKUP,36,SPTN-T11,22%,1389
DCSP-SPTN,East,SPTN,Pattanakarn,RTSP001169,·çÍ»Êìà´ÅÕè ¾Ñ²¹Ò¡ÒÃ51,RTSP,3 - RTSP,0.99,59.02,PICKUP,23,SPTN-T11,14%,1412
DCSP-SPTN,East,SPTN,Pattanakarn,SPTN,Pattanakarn,DCSP,HUB,4.24,63.26,RETURN TO HUB,—,—,—,1412
DCSP-SSTI,East,SSTI,Serithai,SSTI,Serithai,DCSP,HUB,0,0,START,—,—,—,0
DCSP-SSTI,East,SSTI,Serithai,FC000014,Happyland,SHOP,1 - SHOP,3.85,3.85,PICKUP,123,SSTI-T01,77%,123
DCSP-SSTI,East,SSTI,Serithai,KE000010,Bangkapi,SHOP,1 - SHOP,0.55,4.4,PICKUP,141,SSTI-T02,88%,264
DCSP-SSTI,East,SSTI,Serithai,PSP000006,Rawin 101,PSP,2 - PSP,3.16,7.56,PICKUP,86,SSTI-T04,54%,350
DCSP-SSTI,East,SSTI,Serithai,PSP000006,Rawin 101,PSP,2 - PSP,0,7.56,PICKUP,86,SSTI-T04,54%,436
DCSP-SSTI,East,SSTI,Serithai,PSP000151,ÊÔ§Ëì·Í§ ÅÒ´¾ÃéÒÇ 130,PSP,2 - PSP,2.27,9.83,PICKUP,98,SSTI-T05,61%,534
DCSP-SSTI,East,SSTI,Serithai,PSP000035,Black Box Ticket,PSP,2 - PSP,1.21,11.04,PICKUP,72,SSTI-T06,45%,606
DCSP-SSTI,East,SSTI,Serithai,PSP000218,à¨éàÅç¡ÃÇÁ¤ÃØÂ,PSP,2 - PSP,2.43,13.46,PICKUP,99,SSTI-T07,62%,705
DCSP-SSTI,East,SSTI,Serithai,PSP000226,ºØê¤ÃÒÁ,PSP,2 - PSP,0.43,13.89,PICKUP,59,SSTI-T07,37%,764
DCSP-SSTI,East,SSTI,Serithai,RTSP004430,ÁÔ¹ÔºÔê¡«Õ «ÍÂâ¾¸Ôìá¡éÇ,RTSP,3 - RTSP,4.45,18.34,PICKUP,55,SSTI-T08,34%,819
DCSP-SSTI,East,SSTI,Serithai,RTSP004430,ÁÔ¹ÔºÔê¡«Õ «ÍÂâ¾¸Ôìá¡éÇ,RTSP,3 - RTSP,0,18.34,PICKUP,55,SSTI-T08,34%,874
DCSP-SSTI,East,SSTI,Serithai,RTSP002512,ÅÒ´¾ÃéÒÇ 101,RTSP,3 - RTSP,0.73,19.08,PICKUP,9,SSTI-T08,6%,883
DCSP-SSTI,East,SSTI,Serithai,RTSP002512,ÅÒ´¾ÃéÒÇ 101,RTSP,3 - RTSP,0,19.08,PICKUP,9,SSTI-T08,6%,892
DCSP-SSTI,East,SSTI,Serithai,RTSP003242,âÅµÑÊ ÅÒ´¾ÃéÒÇ 101,RTSP,3 - RTSP,0.56,19.64,PICKUP,36,SSTI-T08,22%,928
DCSP-SSTI,East,SSTI,Serithai,RTSP002092,P0969ÅÍÇìÊÑ¹ ÁÒàÁ«Í§ - Lawson Ma Maison,RTSP,3 - RTSP,0.14,19.78,PICKUP,36,SSTI-T09,22%,964
DCSP-SSTI,East,SSTI,Serithai,RTSP002095,P2840ÅÍÇìÊÑ¹ RBAC - Lawson RBAC,RTSP,3 - RTSP,0.69,20.47,PICKUP,60,SSTI-T09,38%,1024
DCSP-SSTI,East,SSTI,Serithai,RTSP004415,ÁÔ¹ÔºÔê¡«Õ ÅÒ´¾ÃéÒÇ 107,RTSP,3 - RTSP,0.2,20.67,PICKUP,6,SSTI-T09,4%,1030
DCSP-SSTI,East,SSTI,Serithai,RTSP002649,áÎ»»ÕéáÅ¹´ì,RTSP,3 - RTSP,0.68,21.35,PICKUP,45,SSTI-T09,28%,1075
DCSP-SSTI,East,SSTI,Serithai,RTSP000637,ªÕà¨ àÍç¡à¾ÃÊ ÊÒ¢Ò à¤ËÐ¤ÅÍ§¨Ñè¹,RTSP,3 - RTSP,0.73,22.08,PICKUP,45,SSTI-T10,28%,1120
DCSP-SSTI,East,SSTI,Serithai,RTSP002347,à¤ËÐ¤ÅÍ§¨Ñè¹,RTSP,3 - RTSP,0.04,22.12,PICKUP,17,SSTI-T10,11%,1137
DCSP-SSTI,East,SSTI,Serithai,RTSP004277,¤ÅÍ§¨Ñè¹,RTSP,3 - RTSP,0.63,22.75,PICKUP,56,SSTI-T10,35%,1193
DCSP-SSTI,East,SSTI,Serithai,RTSP004230,âÅµÑÊ ºÒ§¡Ð»Ô,RTSP,3 - RTSP,0.39,23.15,PICKUP,13,SSTI-T10,8%,1206
DCSP-SSTI,East,SSTI,Serithai,RTSP006314,·çÍ»Êì à´ÅÕè ¹éÍÁ¨Ôµ,RTSP,3 - RTSP,0.15,23.3,PICKUP,41,SSTI-T11,26%,1247
DCSP-SSTI,East,SSTI,Serithai,RTSP001978,à¨ÁÒÃì· äÍâÍ·Õ à´ÍÐÁÍÅÅìºÒ§¡Ð»Ô ªÑé¹ 2,RTSP,3 - RTSP,0.09,23.39,PICKUP,28,SSTI-T11,18%,1275
DCSP-SSTI,East,SSTI,Serithai,RTSP001939,à¨ÁÒÃì· ÊÁÒÃì·â¿¹à´ÍÐÁÍÅÅìºÒ§¡Ð»Ô ªÑé¹G,RTSP,3 - RTSP,0.09,23.48,PICKUP,58,SSTI-T11,36%,1333
DCSP-SSTI,East,SSTI,Serithai,RTSP001516,¡ÙÃìàÁµì ÊÒ¢ÒºÒ§¡Ð»Ô,RTSP,3 - RTSP,0.07,23.55,PICKUP,55,SSTI-T12,34%,1388
DCSP-SSTI,East,SSTI,Serithai,RTSP005975,ÍÍ¿¿ÔÈàÁ· à·Êâ¡é âÅµÑÊ ºÒ§¡Ð»Ô,RTSP,3 - RTSP,0.2,23.76,PICKUP,10,SSTI-T12,6%,1398
DCSP-SSTI,East,SSTI,Serithai,RTSP005301,ÁÔ¹ÔºÔê¡«Õ ¾Ñ¹¸Øì·Ô¾ÂìºÒ§¡Ð»Ô,RTSP,3 - RTSP,0.22,23.98,PICKUP,43,SSTI-T12,27%,1441
DCSP-SSTI,East,SSTI,Serithai,RTSP001209,·çÍ»Êìà´ÅÕè à¤ËÐ¤ÅÍ§¨Ñè¹,RTSP,3 - RTSP,0.48,24.46,PICKUP,32,SSTI-T12,20%,1473
DCSP-SSTI,East,SSTI,Serithai,RTSP001334,·çÍ»Êìà´ÅÕè à¤ËÐ¤ÅÍ§¨Ñè¹,RTSP,3 - RTSP,0.02,24.48,PICKUP,59,SSTI-T13,37%,1532
DCSP-SSTI,East,SSTI,Serithai,RTSP000250,ºÔê¡«Õ ÊØ¢ÒÀÔºÒÅ 3 ÊÒ¢Ò 2,RTSP,3 - RTSP,0.87,25.34,PICKUP,5,SSTI-T13,3%,1537
DCSP-SSTI,East,SSTI,Serithai,RTSP005299,ÁÔ¹ÔºÔê¡«Õ ·Õ«Õ«Õ µÐÇÑ¹¹Ò 1,RTSP,3 - RTSP,1.89,27.23,PICKUP,36,SSTI-T13,22%,1573
DCSP-SSTI,East,SSTI,Serithai,RTSP005297,ÁÔ¹ÔºÔê¡«Õ ·Õ«Õ«Õ µÐÇÑ¹¹Ò 2,RTSP,3 - RTSP,0.24,27.47,PICKUP,56,SSTI-T13,35%,1629
DCSP-SSTI,East,SSTI,Serithai,RTSP001022,·çÍ»Êìà´ÅÕè ÅÒ´¾ÃéÒÇ 132,RTSP,3 - RTSP,0.62,28.09,PICKUP,53,SSTI-T14,33%,1682
DCSP-SSTI,East,SSTI,Serithai,RTSP002857,â¡à¿Ãª -ÅÒ´¾ÃéÒÇ 130,RTSP,3 - RTSP,0.22,28.31,PICKUP,21,SSTI-T14,13%,1703
DCSP-SSTI,East,SSTI,Serithai,RTSP001314,·çÍ»Êìà´ÅÕè âÃ§¾ÂÒºÒÅÃÒÁ¤ÓáË§,RTSP,3 - RTSP,1.31,29.62,PICKUP,41,SSTI-T14,26%,1744
DCSP-SSTI,East,SSTI,Serithai,RTSP001191,·çÍ»Êìà´ÅÕè âÃ§¾ÂÒºÒÅÃÒÁ¤ÓáË§,RTSP,3 - RTSP,0.14,29.76,PICKUP,53,SSTI-T15,33%,1797
DCSP-SSTI,East,SSTI,Serithai,RTSP002367,â¡à¿Ãª-ÃÒÁ¤ÓáË§ 50,RTSP,3 - RTSP,0.68,30.45,PICKUP,53,SSTI-T15,33%,1850
DCSP-SSTI,East,SSTI,Serithai,RTSP004666,ÁÔ¹ÔºÔê¡«Õ ËÑÇËÁÒ¡,RTSP,3 - RTSP,1.29,31.74,PICKUP,48,SSTI-T15,30%,1898
DCSP-SSTI,East,SSTI,Serithai,RTSP001275,·çÍ»Êìà´ÅÕè àÍáº¤¤Í¹â´,RTSP,3 - RTSP,0.68,32.42,PICKUP,9,SSTI-T16,6%,1907
DCSP-SSTI,East,SSTI,Serithai,RTSP001159,·çÍ»Êì à´ÅÕè àÍáº¤¤Í¹â´,RTSP,3 - RTSP,0.01,32.43,PICKUP,56,SSTI-T16,35%,1963
DCSP-SSTI,East,SSTI,Serithai,RTSP001507,¿ÒÊ«Ôâ¹ ÊÒ¢Ò áÁç¤â¤ÃÃÒÁ¤ÓáË§24,RTSP,3 - RTSP,0.43,32.86,PICKUP,13,SSTI-T16,8%,1976
DCSP-SSTI,East,SSTI,Serithai,RTSP001627,ºÒ§¨Ò¡ ¤Ùè¢¹Ò¹-ÃÒÁÍÔ¹·ÃÒ 1,RTSP,3 - RTSP,5.94,38.8,PICKUP,52,SSTI-T16,32%,2028
DCSP-SSTI,East,SSTI,Serithai,RTSP001669,¨Ô¿¿Õè ¡ÃØ§à·¾Ï - ÃÒÁÍÔ¹·ÃÒ 1,RTSP,3 - RTSP,0.3,39.1,PICKUP,45,SSTI-T17,28%,2073
DCSP-SSTI,East,SSTI,Serithai,RTSP001594,ÍÔ¹·¹ÔÅ ºÒ§¨Ò¡ âÂ¸Ô¹¾Ñ²¹Ò,RTSP,3 - RTSP,0.77,39.87,PICKUP,59,SSTI-T17,37%,2132
DCSP-SSTI,East,SSTI,Serithai,RTSP000105,ºÕ·ÙàÍÊ ºÔê¡«Õà¤ËÐÃèÁà¡ÅéÒ,RTSP,3 - RTSP,9.52,49.39,PICKUP,16,SSTI-T17,10%,2148
DCSP-SSTI,East,SSTI,Serithai,RTSP000102,ºÕ·ÙàÍÊ ÁÒÃìà¡çµÇÔÅàÅ¨ÊØÇÃÃ³ÀÙÁÔ,RTSP,3 - RTSP,11.16,60.55,PICKUP,43,SSTI-T18,27%,2191
DCSP-SSTI,East,SSTI,Serithai,SSTI,Serithai,DCSP,HUB,20.1,80.65,RETURN TO HUB,—,—,—,2191
DCSP-SJKB,North,SJKB,Chorakhe Bua,SJKB,Chorakhe Bua,DCSP,HUB,0,0,START,—,—,—,0
DCSP-SJKB,North,SJKB,Chorakhe Bua,PSP000604,ºéÒ¹ÂÒÁÑÂÅÒÀ,PSP,2 - PSP,2.75,2.75,PICKUP,66,SJKB-T01,41%,66
DCSP-SJKB,North,SJKB,Chorakhe Bua,PSP000019,"SenseMath Mind Co.,LTD.",PSP,2 - PSP,4.03,6.78,PICKUP,57,SJKB-T01,36%,123
DCSP-SJKB,North,SJKB,Chorakhe Bua,RTSP001322,·çÍ»Êìà´ÅÕè »ÃÐàÊÃÔ°Á¹Ù¡Ô¨ «ÍÂ 33,RTSP,3 - RTSP,2.34,9.12,PICKUP,58,SJKB-T02,36%,181
DCSP-SJKB,North,SJKB,Chorakhe Bua,RTSP001005,·çÍ»Êìà´ÅÕè àÍÊ àÍÊ à«ç¹àµÍÃì,RTSP,3 - RTSP,0.83,9.95,PICKUP,6,SJKB-T02,4%,187
DCSP-SJKB,North,SJKB,Chorakhe Bua,RTSP001889,à¨ÁÒÃì· ºÕ«Õ¾ÕÊµÃÕÇÔ·Âì,RTSP,3 - RTSP,0.42,10.37,PICKUP,34,SJKB-T02,21%,221
DCSP-SJKB,North,SJKB,Chorakhe Bua,RTSP005291,ÁÔ¹Ô ºÔê¡«Õ ºÒ§¨Ò¡ ÊµÃÕÇÔ·ÂÒ 2,RTSP,3 - RTSP,0.12,10.49,PICKUP,46,SJKB-T02,29%,267
DCSP-SJKB,North,SJKB,Chorakhe Bua,RTSP000945,´Õ-àª¹ ÊÒ¢Ò ÊÓ¹Ñ¡§Ò¹ãË­è (º àÁ´á¤Ãì ´Õ-àª¹ ¨Ó¡Ñ´),RTSP,3 - RTSP,0.42,10.9,PICKUP,29,SJKB-T03,18%,296
DCSP-SJKB,North,SJKB,Chorakhe Bua,RTSP004409,ÁÔ¹ÔºÔê¡«Õ ÊØ¤¹¸ÊÇÑÊ´Ôì,RTSP,3 - RTSP,0.84,11.75,PICKUP,44,SJKB-T03,28%,340
DCSP-SJKB,North,SJKB,Chorakhe Bua,RTSP000910,ªÕà¨ àÍç¡à¾ÃÊ ÊÒ¢Ò µÅÒ´¹Ñ´áÂ¡âÃ§äÁé,RTSP,3 - RTSP,0.25,12,PICKUP,5,SJKB-T03,3%,345
DCSP-SJKB,North,SJKB,Chorakhe Bua,RTSP001035,·çÍ»Êìà´ÅÕè áÍ·âÁ« ÅÒ´¾ÃéÒÇ 71,RTSP,3 - RTSP,0.39,12.39,PICKUP,54,SJKB-T03,34%,399
DCSP-SJKB,North,SJKB,Chorakhe Bua,RTSP006063,«Ñ¹¤ÍÊàÁ· à´ÍÐ ¤ÃÔÊµÑÅ ÃÒÁÍÔ¹·ÃÒ,RTSP,3 - RTSP,0.82,13.21,PICKUP,20,SJKB-T03,12%,419
DCSP-SJKB,North,SJKB,Chorakhe Bua,RTSP000014,ºÕ·ÙàÍÊ à´ÍÐ¤ÃÔÊµÑÅ¾ÒÃì¤ ªÑé¹ 2,RTSP,3 - RTSP,0.24,13.45,PICKUP,36,SJKB-T04,22%,455
DCSP-SJKB,North,SJKB,Chorakhe Bua,RTSP001499,¿ÒÊ«Ôâ¹ áÁç¤â¤Ã»ÃÐ´ÔÉ°ìÁ¹Ù¸ÃÃÁ,RTSP,3 - RTSP,0.25,13.7,PICKUP,13,SJKB-T04,8%,468
DCSP-SJKB,North,SJKB,Chorakhe Bua,RTSP002402,ÅÒ´¾ÃéÒÇ 71,RTSP,3 - RTSP,0.98,14.67,PICKUP,9,SJKB-T04,6%,477
DCSP-SJKB,North,SJKB,Chorakhe Bua,RTSP004712,ÁÔ¹ÔºÔê¡«Õ «ÍÂ¹Ò¤¹ÔÇÒÊ 37,RTSP,3 - RTSP,0.41,15.08,PICKUP,16,SJKB-T04,10%,493
DCSP-SJKB,North,SJKB,Chorakhe Bua,RTSP000031,ºÕ·ÙàÍÊ ¹ÇÁÔ¹·Ãì «ÔµÕé,RTSP,3 - RTSP,2.88,17.96,PICKUP,35,SJKB-T04,22%,528
DCSP-SJKB,North,SJKB,Chorakhe Bua,RTSP005207,Big C Mini « ÁÑÂÅÒÀ 2 ¡ÃØ§à·¾Ï,RTSP,3 - RTSP,0.71,18.67,PICKUP,52,SJKB-T05,32%,580
DCSP-SJKB,North,SJKB,Chorakhe Bua,RTSP006054,áÁ¡«ì ÁÒÃì· ÅÒ´¾ÃéÒÇ2,RTSP,3 - RTSP,0.53,19.2,PICKUP,24,SJKB-T05,15%,604
DCSP-SJKB,North,SJKB,Chorakhe Bua,RTSP005914,ÁÔ¹ÔºÔê¡«Õ ÊÒ¢Ò«ÍÂÁÑÂÅÒÀ à¡ÉµÃ-¹ÇÁÔ¹·Ãì,RTSP,3 - RTSP,0.97,20.17,PICKUP,20,SJKB-T05,12%,624
DCSP-SJKB,North,SJKB,Chorakhe Bua,RTSP003435,âÅµÑÊ ÁÑÂÅÒÀ,RTSP,3 - RTSP,0.46,20.63,PICKUP,52,SJKB-T05,32%,676
DCSP-SJKB,North,SJKB,Chorakhe Bua,RTSP004351,« äÁÂÃÒ¾,RTSP,3 - RTSP,0.14,20.77,PICKUP,21,SJKB-T06,13%,697
DCSP-SJKB,North,SJKB,Chorakhe Bua,RTSP002910,«ÍÂÍÂÙèàÂç¹ ¡ÃØ§à·¾,RTSP,3 - RTSP,0.8,21.56,PICKUP,37,SJKB-T06,23%,734
DCSP-SJKB,North,SJKB,Chorakhe Bua,RTSP001675,¨Ô¿¿Õè ¡ÃØ§à·¾Ï - ÃÒÁÍÔ¹·ÃÒ 2,RTSP,3 - RTSP,0.43,21.99,PICKUP,49,SJKB-T06,31%,783
DCSP-SJKB,North,SJKB,Chorakhe Bua,RTSP002626,ÃÒÁÍÔ¹·ÃÒ 40,RTSP,3 - RTSP,0.69,22.68,PICKUP,25,SJKB-T06,16%,808
DCSP-SJKB,North,SJKB,Chorakhe Bua,RTSP006025,áÁ¡«ì ÁÒÃì· « ÃÒÁÍÔ¹·ÃÒ 40,RTSP,3 - RTSP,0.32,23,PICKUP,7,SJKB-T06,4%,815
DCSP-SJKB,North,SJKB,Chorakhe Bua,RTSP000358,¤ÒÅà·ç¡«ì º¨¡ ÊÂÒÁàºÊ·ì à«ÍÃìÇÔÊ ÊÒ¢Ò 00002,RTSP,3 - RTSP,0.76,23.76,PICKUP,29,SJKB-T07,18%,844
DCSP-SJKB,North,SJKB,Chorakhe Bua,RTSP004698,ÁÔ¹ÔºÔê¡«Õ ºÒ§¨Ò¡ »ÃÐ´ÔÉ°ìÁ¹Ù¸ÃÃÁ,RTSP,3 - RTSP,0.17,23.93,PICKUP,52,SJKB-T07,32%,896
DCSP-SJKB,North,SJKB,Chorakhe Bua,RTSP001510,¿ÒÊ«Ôâ¹ ÊÒ¢Ò «Õà¨ ÁÍÃì ¹ÇÅ¨Ñ¹·Ãì,RTSP,3 - RTSP,1.85,25.78,PICKUP,11,SJKB-T07,7%,907
DCSP-SJKB,North,SJKB,Chorakhe Bua,RTSP000938,ºÒ¹Ò¹èÒ Êáµ¹´ìÍâÅ¹ ¹ÇÅ¨Ñ¹·Ãì ºÖ§¡ØèÁ ¡ÃØ§à·¾,RTSP,3 - RTSP,0.19,25.96,PICKUP,16,SJKB-T07,10%,923
DCSP-SJKB,North,SJKB,Chorakhe Bua,RTSP003053,âÅµÑÊ ¹ÇÅ¨Ñ¹·Ãì,RTSP,3 - RTSP,0.03,25.99,PICKUP,52,SJKB-T07,32%,975
DCSP-SJKB,North,SJKB,Chorakhe Bua,RTSP002120,P3712ÅÍÇìÊÑ¹ Ã¾ ¹ÇàÇª - Lawson Nawawet Hospital,RTSP,3 - RTSP,0.47,26.46,PICKUP,12,SJKB-T08,8%,987
DCSP-SJKB,North,SJKB,Chorakhe Bua,RTSP001071,·çÍ»Êìà´ÅÕè ËÁÙèºéÒ¹¸¹ÐÊÔ¹,RTSP,3 - RTSP,1.16,27.63,PICKUP,43,SJKB-T08,27%,1030
DCSP-SJKB,North,SJKB,Chorakhe Bua,RTSP001639,ÍÔ¹·¹ÔÅ ·çÍ»Êì ¶¹¹â¾¸Ôìá¡éÇ,RTSP,3 - RTSP,1.3,28.92,PICKUP,20,SJKB-T08,12%,1050
DCSP-SJKB,North,SJKB,Chorakhe Bua,RTSP006342,·çÍ»Êì à´ÅÕè ¶¹¹â¾¸Ôìá¡éÇ,RTSP,3 - RTSP,0,28.93,PICKUP,52,SJKB-T08,32%,1102
DCSP-SJKB,North,SJKB,Chorakhe Bua,RTSP004269,ÊØ¢ÒÀÔºÒÅ 1,RTSP,3 - RTSP,1.07,29.99,PICKUP,6,SJKB-T08,4%,1108
DCSP-SJKB,North,SJKB,Chorakhe Bua,RTSP003098,âÅµÑÊ ¹ÇÁÔ¹·Ãì «ÍÂ 42 áÂ¡ 25,RTSP,3 - RTSP,1.4,31.39,PICKUP,38,SJKB-T09,24%,1146
DCSP-SJKB,North,SJKB,Chorakhe Bua,RTSP001457,¿ÒÊ«Ôâ¹ ÊÒ¢Ò »µ· ÊØ¢ÒÀÔºÒÅ 2,RTSP,3 - RTSP,2.07,33.46,PICKUP,59,SJKB-T09,37%,1205
DCSP-SJKB,North,SJKB,Chorakhe Bua,RTSP002097,P3510ÅÍÇìÊÑ¹ ´Õ«Õ ÃèÁà¡ÅéÒ - Lawson DC Romklao,RTSP,3 - RTSP,7.36,40.82,PICKUP,15,SJKB-T09,9%,1220
DCSP-SJKB,North,SJKB,Chorakhe Bua,RTSP002561,ÃèÁà¡ÅéÒ 24,RTSP,3 - RTSP,1.95,42.77,PICKUP,39,SJKB-T09,24%,1259
DCSP-SJKB,North,SJKB,Chorakhe Bua,RTSP002894,ÃÒÁÍÔ¹·ÃÒ «ÍÂ 8,RTSP,3 - RTSP,16.21,58.98,PICKUP,58,SJKB-T10,36%,1317
DCSP-SJKB,North,SJKB,Chorakhe Bua,SJKB,Chorakhe Bua,DCSP,HUB,3.07,62.05,RETURN TO HUB,—,—,—,1317
DCSP-SJTK,North,SJTK,JATUJAK,SJTK,JATUJAK,DCSP,HUB,0,0,START,—,—,—,0
DCSP-SJTK,North,SJTK,JATUJAK,FC000013,ESSO Chokchai4,SHOP,1 - SHOP,2.55,2.55,PICKUP,139,SJTK-T01,87%,139
DCSP-SJTK,North,SJTK,JATUJAK,PSP000625,Angel Advance Tech,PSP,2 - PSP,1.34,3.89,PICKUP,76,SJTK-T02,48%,215
DCSP-SJTK,North,SJTK,JATUJAK,PSP000034,ÂÒÍÂÙèàÂç¹,PSP,2 - PSP,0.44,4.33,PICKUP,98,SJTK-T03,61%,313
DCSP-SJTK,North,SJTK,JATUJAK,PSP000016,ä·ÂÃØè§àÃ×Í§à¤Ã×èÍ§àÂç¹,PSP,2 - PSP,0.66,4.99,PICKUP,99,SJTK-T04,62%,412
DCSP-SJTK,North,SJTK,JATUJAK,PSP000013,Print express,PSP,2 - PSP,0.67,5.66,PICKUP,50,SJTK-T04,31%,462
DCSP-SJTK,North,SJTK,JATUJAK,PSP000132,ChockChai4 Phamacy,PSP,2 - PSP,1.91,7.57,PICKUP,50,SJTK-T05,31%,512
DCSP-SJTK,North,SJTK,JATUJAK,PSP000108,BSP Minimart,PSP,2 - PSP,1.7,9.28,PICKUP,61,SJTK-T05,38%,573
DCSP-SJTK,North,SJTK,JATUJAK,PSP000041,Pha-Hon Phamarcy,PSP,2 - PSP,5.21,14.48,PICKUP,72,SJTK-T06,45%,645
DCSP-SJTK,North,SJTK,JATUJAK,PSP000031,The Post,PSP,2 - PSP,2.57,17.05,PICKUP,41,SJTK-T06,26%,686
DCSP-SJTK,North,SJTK,JATUJAK,RTSP004345,¾ËÅâÂ¸Ô¹ 34,RTSP,3 - RTSP,2.9,19.96,PICKUP,45,SJTK-T06,28%,731
DCSP-SJTK,North,SJTK,JATUJAK,RTSP004775,ÁÔ¹ÔºÔê¡«Õ ¾ËÅâÂ¸Ô¹ 34 áÂ¡ 11 ¡ÃØ§à·¾Ï,RTSP,3 - RTSP,0.16,20.12,PICKUP,8,SJTK-T07,5%,739
DCSP-SJTK,North,SJTK,JATUJAK,RTSP001269,·çÍ»Êìà´ÅÕè ¾ËÅâÂ¸Ô¹ 40,RTSP,3 - RTSP,0.7,20.82,PICKUP,31,SJTK-T07,19%,770
DCSP-SJTK,North,SJTK,JATUJAK,RTSP001113,·çÍ»Êìà´ÅÕè ¾ËÅâÂ¸Ô¹ 44,RTSP,3 - RTSP,0.48,21.3,PICKUP,55,SJTK-T07,34%,825
DCSP-SJTK,North,SJTK,JATUJAK,RTSP006233,·çÍ»Êì à´ÅÕè µÅÒ´ÍÁÃ¾Ñ¹¸ì,RTSP,3 - RTSP,1.2,22.5,PICKUP,34,SJTK-T07,21%,859
DCSP-SJTK,North,SJTK,JATUJAK,RTSP006235,·çÍ»Êì à´ÅÕè ¨Ñ¹·Ãìà¡ÉÁ ¾ÅÒ«èÒ,RTSP,3 - RTSP,1.81,24.31,PICKUP,22,SJTK-T07,14%,881
DCSP-SJTK,North,SJTK,JATUJAK,RTSP004417,ÁÔ¹ÔºÔê¡«Õ àÊ×ÍãË­èÍØ·ÔÈ,RTSP,3 - RTSP,0.33,24.64,PICKUP,50,SJTK-T08,31%,931
DCSP-SJTK,North,SJTK,JATUJAK,RTSP002162,P3452ÅÍÇìÊÑ¹ ÃÑª´Ò àÍÊàÍçÁ¨Õ36 - Ratchada SMG36,RTSP,3 - RTSP,0.19,24.83,PICKUP,29,SJTK-T08,18%,960
DCSP-SJTK,North,SJTK,JATUJAK,RTSP005307,ÁÔ¹ÔºÔê¡«Õ àÊ×ÍãË­è 2,RTSP,3 - RTSP,0.33,25.16,PICKUP,53,SJTK-T08,33%,1013
DCSP-SJTK,North,SJTK,JATUJAK,RTSP004239,âÅµÑÊ ÇÑ§ËÔ¹,RTSP,3 - RTSP,0.47,25.63,PICKUP,39,SJTK-T09,24%,1052
DCSP-SJTK,North,SJTK,JATUJAK,RTSP004408,ÁÔ¹ÔºÔê¡«Õ ÇÑ§ËÔ¹,RTSP,3 - RTSP,0.83,26.46,PICKUP,23,SJTK-T09,14%,1075
DCSP-SJTK,North,SJTK,JATUJAK,RTSP002607,ËÁÙèºéÒ¹ÍÁÃ¾Ñ¹¸ì 9,RTSP,3 - RTSP,0.84,27.3,PICKUP,11,SJTK-T09,7%,1086
DCSP-SJTK,North,SJTK,JATUJAK,RTSP003369,âÅµÑÊ ÊµÃÕÇÔ·ÂÒ2 «ÍÂ 12,RTSP,3 - RTSP,1.12,28.42,PICKUP,32,SJTK-T09,20%,1118
DCSP-SJTK,North,SJTK,JATUJAK,RTSP004734,ÁÔ¹ÔºÔê¡«Õ ÊµÃÕÇÔ·ÂÒ2 «ÍÂ20,RTSP,3 - RTSP,0.22,28.64,PICKUP,27,SJTK-T09,17%,1145
DCSP-SJTK,North,SJTK,JATUJAK,RTSP004291,âª¤ªÑÂ 4,RTSP,3 - RTSP,0.67,29.31,PICKUP,53,SJTK-T10,33%,1198
DCSP-SJTK,North,SJTK,JATUJAK,RTSP000946,´Õ àª¹ ÊÒ¢Ò µÍÃÇÁâª¤,RTSP,3 - RTSP,0.18,29.5,PICKUP,5,SJTK-T10,3%,1203
DCSP-SJTK,North,SJTK,JATUJAK,RTSP002135,P3632ÅÍÇìÊÑ¹ «ÑÊâ¡é ÇÑ§ËÔ¹ - Lawson Susco Wanghin,RTSP,3 - RTSP,0.5,30,PICKUP,7,SJTK-T10,4%,1210
